Dataset,Acc_mean,Acc_std,F1_mean,F1_std,tstNum_mean,tstNum_std,Checkpoint,Sparsity,Repeat
tech,0.9236769976807927,0.0,0.8419922800983975,0.0,9486.0,0.0,pretrain_link1,40.0,5
OVERALL,0.5743194125064907,0.0,0.4125443584293692,0.0,,,pretrain_link1,40.0,5
arxiv,0.47330411702981295,0.0,0.2808220781107938,0.0,48603.0,0.0,pretrain_link1,40.0,6
cora,0.6063268892794376,0.0,0.5569354878973015,0.0,3414.0,0.0,pretrain_link1,40.0,6
home,0.6567926455566905,0.0,0.4336041131041249,0.0,1958.0,0.0,pretrain_link1,40.0,6
pubmed,0.6087728194726166,0.0,0.5598712073860036,0.0,3944.0,0.0,pretrain_link1,40.0,6
tech,0.9510858106683534,0.0,0.9057876426074971,0.0,9486.0,0.0,pretrain_link1,40.0,6
OVERALL,0.5605370521474669,0.0,0.40352501581875666,0.0,,,pretrain_link1,40.0,6
arxiv,0.49445507478962203,0.0,0.3217186667541831,0.0,48603.0,0.0,pretrain_link1,40.0,7
cora,0.6165787932044523,0.0,0.56180864918091,0.0,3414.0,0.0,pretrain_link1,40.0,7
home,0.6455566905005107,0.0,0.43392228800656796,0.0,1958.0,0.0,pretrain_link1,40.0,7
pubmed,0.7768762677484787,0.0,0.7612129696986875,0.0,3944.0,0.0,pretrain_link1,40.0,7
tech,0.9120809614168248,0.0,0.8244285700962584,0.0,9486.0,0.0,pretrain_link1,40.0,7
OVERALL,0.580327868852459,0.0,0.43360107257471664,0.0,,,pretrain_link1,40.0,7
arxiv,0.48700697487809397,0.0,0.31231538523457036,0.0,48603.0,0.0,pretrain_link1,40.0,8
cora,0.6186291739894552,0.0,0.5609585418277501,0.0,3414.0,0.0,pretrain_link1,40.0,8
home,0.5760980592441267,0.0,0.43551203017579965,0.0,1958.0,0.0,pretrain_link1,40.0,8
pubmed,0.7411257606490872,0.0,0.7311932149205651,0.0,3944.0,0.0,pretrain_link1,40.0,8
tech,0.9653173097195867,0.0,0.9300781951278791,0.0,9486.0,0.0,pretrain_link1,40.0,8
OVERALL,0.5784437356279207,0.0,0.43993557575950964,0.0,,,pretrain_link1,40.0,8
arxiv,0.46429232763409667,0.0,0.274191163496607,0.0,48603.0,0.0,pretrain_link1,40.0,9
cora,0.6086701816051553,0.0,0.555992042255153,0.0,3414.0,0.0,pretrain_link1,40.0,9
home,0.6373850868232891,0.0,0.520479050133096,0.0,1958.0,0.0,pretrain_link1,40.0,9
pubmed,0.6361561866125761,0.0,0.5803584825219817,0.0,3944.0,0.0,pretrain_link1,40.0,9
tech,0.9161922833649588,0.0,0.8655338723505436,0.0,9486.0,0.0,pretrain_link1,40.0,9
OVERALL,0.550285587122617,0.0,0.39675329871714615,0.0,,,pretrain_link1,40.0,9
arxiv,0.5280949735613027,0.0,0.30432932794301293,0.0,48603.0,0.0,pretrain_link1,40.0,10
cora,0.6224370240187463,0.0,0.5597987287656748,0.0,3414.0,0.0,pretrain_link1,40.0,10
home,0.5377936670071501,0.0,0.3802296068788481,0.0,1958.0,0.0,pretrain_link1,40.0,10
pubmed,0.6229716024340771,0.0,0.6144661475356364,0.0,3944.0,0.0,pretrain_link1,40.0,10
tech,0.9406493780307822,0.0,0.8784416711934835,0.0,9486.0,0.0,pretrain_link1,40.0,10
OVERALL,0.5967658185594541,0.0,0.41841573970938345,0.0,,,pretrain_link1,40.0,10
arxiv,0.49926959241199104,0.0,0.2906639160570834,0.0,48603.0,0.0,pretrain_link1,50.0,1
cora,0.630638547158758,0.0,0.5676171832682984,0.0,3414.0,0.0,pretrain_link1,50.0,1
home,0.5858018386108274,0.0,0.4101308777470238,0.0,1958.0,0.0,pretrain_link1,50.0,1
pubmed,0.777129817444219,0.0,0.7624185672110863,0.0,3944.0,0.0,pretrain_link1,50.0,1
tech,0.6470588235294118,0.0,0.42183134609009415,0.0,9486.0,0.0,pretrain_link1,50.0,1
OVERALL,0.5454936577405237,0.0,0.35422432479074584,0.0,,,pretrain_link1,50.0,1
arxiv,0.45250293191778285,0.0,0.284644215625356,0.0,48603.0,0.0,pretrain_link1,50.0,2
cora,0.6244874048037493,0.0,0.562934965011513,0.0,3414.0,0.0,pretrain_link1,50.0,2
home,0.6108273748723186,0.0,0.37268209293897775,0.0,1958.0,0.0,pretrain_link1,50.0,2
pubmed,0.7614097363083164,0.0,0.741912415353177,0.0,3944.0,0.0,pretrain_link1,50.0,2
tech,0.9429685852835757,0.0,0.8310663840053469,0.0,9486.0,0.0,pretrain_link1,50.0,2
OVERALL,0.5529115050812254,0.0,0.4049511550388051,0.0,,,pretrain_link1,50.0,2
arxiv,0.48408534452605806,0.0,0.29293887120527673,0.0,48603.0,0.0,pretrain_link1,50.0,3
cora,0.6221441124780316,0.0,0.5646533866687194,0.0,3414.0,0.0,pretrain_link1,50.0,3
home,0.6338100102145046,0.0,0.44552444591040874,0.0,1958.0,0.0,pretrain_link1,50.0,3
pubmed,0.6176470588235294,0.0,0.5947032780637648,0.0,3944.0,0.0,pretrain_link1,50.0,3
tech,0.9410710520767447,0.0,0.869971641927444,0.0,9486.0,0.0,pretrain_link1,50.0,3
OVERALL,0.5675543357317706,0.0,0.40999676890997516,0.0,,,pretrain_link1,50.0,3
arxiv,0.4874390469724091,0.0,0.3045463962507454,0.0,48603.0,0.0,pretrain_link1,50.0,4
cora,0.6092560046865847,0.0,0.5552966168368844,0.0,3414.0,0.0,pretrain_link1,50.0,4
home,0.7512768130745658,0.0,0.6305411512749277,0.0,1958.0,0.0,pretrain_link1,50.0,4
pubmed,0.7570993914807302,0.0,0.7413902860212641,0.0,3944.0,0.0,pretrain_link1,50.0,4
tech,0.8973223698081383,0.0,0.8484724007933576,0.0,9486.0,0.0,pretrain_link1,50.0,4
OVERALL,0.5747348119575699,0.0,0.42882431871591226,0.0,,,pretrain_link1,50.0,4
arxiv,0.49486657202230316,0.0,0.3100289181996677,0.0,48603.0,0.0,pretrain_link1,50.0,5
cora,0.6224370240187463,0.0,0.5601737534791197,0.0,3414.0,0.0,pretrain_link1,50.0,5
home,0.677732379979571,0.0,0.4509983972160595,0.0,1958.0,0.0,pretrain_link1,50.0,5
pubmed,0.7251521298174443,0.0,0.6704167225387413,0.0,3944.0,0.0,pretrain_link1,50.0,5
tech,0.5898165717900063,0.0,0.29907673362033244,0.0,9486.0,0.0,pretrain_link1,50.0,5
OVERALL,0.5334767450485869,0.0,0.3463391293850676,0.0,,,pretrain_link1,50.0,5
arxiv,0.5019443244244183,0.0,0.2900910370709613,0.0,48603.0,0.0,pretrain_link1,50.0,6
cora,0.6142355008787346,0.0,0.5586595344141615,0.0,3414.0,0.0,pretrain_link1,50.0,6
home,0.5949948927477018,0.0,0.36624286032320924,0.0,1958.0,0.0,pretrain_link1,50.0,6
pubmed,0.7294624746450304,0.0,0.6911004609970871,0.0,3944.0,0.0,pretrain_link1,50.0,6
tech,0.662977018764495,0.0,0.45549446447593844,0.0,9486.0,0.0,pretrain_link1,50.0,6
OVERALL,0.5463096209480008,0.0,0.3526471708916844,0.0,,,pretrain_link1,50.0,6
arxiv,0.4962245128901508,0.0,0.2769470979954835,0.0,48603.0,0.0,pretrain_link1,50.0,7
cora,0.619800820152314,0.0,0.5593278732223842,0.0,3414.0,0.0,pretrain_link1,50.0,7
home,0.6455566905005107,0.0,0.4181710961856557,0.0,1958.0,0.0,pretrain_link1,50.0,7
pubmed,0.7690162271805274,0.0,0.7553073523882828,0.0,3944.0,0.0,pretrain_link1,50.0,7
tech,0.9483449293695974,0.0,0.8781798173820884,0.0,9486.0,0.0,pretrain_link1,50.0,7
OVERALL,0.5864105036718344,0.0,0.4079538626940597,0.0,,,pretrain_link1,50.0,7
arxiv,0.5154208587947247,0.0,0.3118499907213693,0.0,48603.0,0.0,pretrain_link1,50.0,8
cora,0.6218512009373169,0.0,0.5562025461495945,0.0,3414.0,0.0,pretrain_link1,50.0,8
home,0.7349336057201226,0.0,0.585445085174923,0.0,1958.0,0.0,pretrain_link1,50.0,8
pubmed,0.7738336713995944,0.0,0.7489629012275599,0.0,3944.0,0.0,pretrain_link1,50.0,8
tech,0.9518237402487877,0.0,0.8970725301266813,0.0,9486.0,0.0,pretrain_link1,50.0,8
OVERALL,0.6037237593650323,0.0,0.44010921699549177,0.0,,,pretrain_link1,50.0,8
arxiv,0.4891056107647676,0.0,0.2998201111580746,0.0,48603.0,0.0,pretrain_link1,50.0,9
cora,0.6215582893966022,0.0,0.5639280577999835,0.0,3414.0,0.0,pretrain_link1,50.0,9
home,0.6583248212461695,0.0,0.41164956178756507,0.0,1958.0,0.0,pretrain_link1,50.0,9
pubmed,0.7712981744421906,0.0,0.7457134310975725,0.0,3944.0,0.0,pretrain_link1,50.0,9
tech,0.9110267763019186,0.0,0.8681986385210007,0.0,9486.0,0.0,pretrain_link1,50.0,9
OVERALL,0.5766189451821081,0.0,0.4225241918430997,0.0,,,pretrain_link1,50.0,9
arxiv,0.4911425220665391,0.0,0.30315696557184585,0.0,48603.0,0.0,pretrain_link1,50.0,10
cora,0.611892208553017,0.0,0.557354113606951,0.0,3414.0,0.0,pretrain_link1,50.0,10
home,0.5822267620020429,0.0,0.47776341472599315,0.0,1958.0,0.0,pretrain_link1,50.0,10
pubmed,0.7570993914807302,0.0,0.7300519035828721,0.0,3944.0,0.0,pretrain_link1,50.0,10
tech,0.9398060299388573,0.0,0.8932835132871957,0.0,9486.0,0.0,pretrain_link1,50.0,10
OVERALL,0.5786069282694162,0.0,0.42913163448333563,0.0,,,pretrain_link1,50.0,10
arxiv,0.4558154846408658,0.0,0.27735217438977733,0.0,48603.0,0.0,pretrain_link1,60.0,1
cora,0.6259519625073228,0.0,0.5691304073026267,0.0,3414.0,0.0,pretrain_link1,60.0,1
home,0.6195097037793666,0.0,0.4990836898485453,0.0,1958.0,0.0,pretrain_link1,60.0,1
pubmed,0.7325050709939148,0.0,0.7267635028850807,0.0,3944.0,0.0,pretrain_link1,60.0,1
tech,0.5969850305713683,0.0,0.3388429878047823,0.0,9486.0,0.0,pretrain_link1,60.0,1
OVERALL,0.5052444180698761,0.0,0.33352102432780795,0.0,,,pretrain_link1,60.0,1
arxiv,0.45993045696767687,0.0,0.2868206070674729,0.0,48603.0,0.0,pretrain_link1,60.0,2
cora,0.6285881663737551,0.0,0.5668905027406101,0.0,3414.0,0.0,pretrain_link1,60.0,2
home,0.416241062308478,0.0,0.3595621376413102,0.0,1958.0,0.0,pretrain_link1,60.0,2
pubmed,0.7254056795131846,0.0,0.670163468771289,0.0,3944.0,0.0,pretrain_link1,60.0,2
tech,0.9098671726755219,0.0,0.7889667242761743,0.0,9486.0,0.0,pretrain_link1,60.0,2
OVERALL,0.546057414138417,0.0,0.39621677730845284,0.0,,,pretrain_link1,60.0,2
arxiv,0.48089624097277944,0.0,0.2885531019471782,0.0,48603.0,0.0,pretrain_link1,60.0,3
cora,0.6239015817223199,0.0,0.5685541569011148,0.0,3414.0,0.0,pretrain_link1,60.0,3
home,0.6276813074565883,0.0,0.40212321840258164,0.0,1958.0,0.0,pretrain_link1,60.0,3
pubmed,0.7106997971602435,0.0,0.6272962734218606,0.0,3944.0,0.0,pretrain_link1,60.0,3
tech,0.8374446552814674,0.0,0.7658664880300684,0.0,9486.0,0.0,pretrain_link1,60.0,3
OVERALL,0.5560270009643201,0.0,0.3930274248951919,0.0,,,pretrain_link1,60.0,3
arxiv,0.4441495380943563,0.0,0.2862802218508415,0.0,48603.0,0.0,pretrain_link1,60.0,4
cora,0.627709431751611,0.0,0.5593984651925227,0.0,3414.0,0.0,pretrain_link1,60.0,4
home,0.6307456588355465,0.0,0.4592768639198832,0.0,1958.0,0.0,pretrain_link1,60.0,4
pubmed,0.7639452332657201,0.0,0.7546806935030261,0.0,3944.0,0.0,pretrain_link1,60.0,4
tech,0.8844613114062829,0.0,0.799704786742795,0.0,9486.0,0.0,pretrain_link1,60.0,4
OVERALL,0.5395445441732809,0.0,0.40480065788230757,0.0,,,pretrain_link1,60.0,4
arxiv,0.5057506738267186,0.0,0.2972518139084569,0.0,48603.0,0.0,pretrain_link1,60.0,5
cora,0.6268306971294669,0.0,0.5687255622438465,0.0,3414.0,0.0,pretrain_link1,60.0,5
home,0.6128702757916241,0.0,0.41794427757570646,0.0,1958.0,0.0,pretrain_link1,60.0,5
pubmed,0.7010649087221096,0.0,0.6768047426767599,0.0,3944.0,0.0,pretrain_link1,60.0,5
tech,0.9400168669618385,0.0,0.8868714134060934,0.0,9486.0,0.0,pretrain_link1,60.0,5
OVERALL,0.587538016467621,0.0,0.4196939990961175,0.0,,,pretrain_link1,60.0,5
arxiv,0.486286854720902,0.0,0.28813932220096333,0.0,48603.0,0.0,pretrain_link1,60.0,6
cora,0.6165787932044523,0.0,0.5587802719592582,0.0,3414.0,0.0,pretrain_link1,60.0,6
home,0.5536261491317671,0.0,0.3610373304029221,0.0,1958.0,0.0,pretrain_link1,60.0,6
pubmed,0.710446247464503,0.0,0.6311236890536404,0.0,3944.0,0.0,pretrain_link1,60.0,6
tech,0.9320050600885516,0.0,0.8580398457738866,0.0,9486.0,0.0,pretrain_link1,60.0,6
OVERALL,0.5706846673095468,0.0,0.40423618759691266,0.0,,,pretrain_link1,60.0,6
arxiv,0.4730572186902043,0.0,0.28686791180325655,0.0,48603.0,0.0,pretrain_link1,60.0,7
cora,0.616871704745167,0.0,0.5569764347628465,0.0,3414.0,0.0,pretrain_link1,60.0,7
home,0.6613891726251276,0.0,0.4636800200164516,0.0,1958.0,0.0,pretrain_link1,60.0,7
pubmed,0.7619168356997972,0.0,0.7322404743767853,0.0,3944.0,0.0,pretrain_link1,60.0,7
tech,0.9632089394897744,0.0,0.903884748564197,0.0,9486.0,0.0,pretrain_link1,60.0,7
OVERALL,0.5716934945478822,0.0,0.4185780179611047,0.0,,,pretrain_link1,60.0,7
arxiv,0.610456144682427,0.0,0.4116576912268163,0.0,48603.0,0.0,pretrain_link1,60.0,8
cora,0.6288810779144698,0.0,0.5691800468933541,0.0,3414.0,0.0,pretrain_link1,60.0,8
home,0.6052093973442288,0.0,0.3563092320110189,0.0,1958.0,0.0,pretrain_link1,60.0,8
pubmed,0.7157707910750507,0.0,0.6455948087057867,0.0,3944.0,0.0,pretrain_link1,60.0,8
tech,0.6036263967952773,0.0,0.36167880792207224,0.0,9486.0,0.0,pretrain_link1,60.0,8
OVERALL,0.6164379497069951,0.0,0.42468279831693256,0.0,,,pretrain_link1,60.0,8
arxiv,0.44417011295599035,0.0,0.27988575032396623,0.0,48603.0,0.0,pretrain_link1,60.0,9
cora,0.6241944932630346,0.0,0.5641877646025704,0.0,3414.0,0.0,pretrain_link1,60.0,9
home,0.644535240040858,0.0,0.4531846141927285,0.0,1958.0,0.0,pretrain_link1,60.0,9
pubmed,0.6402129817444219,0.0,0.6329398323976695,0.0,3944.0,0.0,pretrain_link1,60.0,9
tech,0.7092557453088763,0.0,0.5309237683575448,0.0,9486.0,0.0,pretrain_link1,60.0,9
OVERALL,0.5078851717231659,0.0,0.3553062412514554,0.0,,,pretrain_link1,60.0,9
arxiv,0.4643952019422669,0.0,0.2816419460993394,0.0,48603.0,0.0,pretrain_link1,60.0,10
cora,0.624780316344464,0.0,0.5663143000432026,0.0,3414.0,0.0,pretrain_link1,60.0,10
home,0.6276813074565883,0.0,0.42474339766561603,0.0,1958.0,0.0,pretrain_link1,60.0,10
pubmed,0.7479716024340771,0.0,0.7242936033872519,0.0,3944.0,0.0,pretrain_link1,60.0,10
tech,0.9110267763019186,0.0,0.837052863812903,0.0,9486.0,0.0,pretrain_link1,60.0,10
OVERALL,0.5567094429196647,0.0,0.4042813669183515,0.0,,,pretrain_link1,60.0,10
arxiv,0.6427998271711622,0.0,0.42760543855779004,0.0,48603.0,0.0,pretrain_link1,70.0,1
cora,0.6268306971294669,0.0,0.565140356186558,0.0,3414.0,0.0,pretrain_link1,70.0,1
home,0.5439223697650664,0.0,0.42405756842392817,0.0,1958.0,0.0,pretrain_link1,70.0,1
pubmed,0.6244929006085193,0.0,0.5904565831519363,0.0,3944.0,0.0,pretrain_link1,70.0,1
tech,0.8868859371705672,0.0,0.8223527966957254,0.0,9486.0,0.0,pretrain_link1,70.0,1
OVERALL,0.6723981900452489,0.0,0.4995504846617628,0.0,,,pretrain_link1,70.0,1
arxiv,0.4750735551303418,0.0,0.2949906259090748,0.0,48603.0,0.0,pretrain_link1,70.0,2
cora,0.6171646162858817,0.0,0.5630331069016131,0.0,3414.0,0.0,pretrain_link1,70.0,2
home,0.5720122574055159,0.0,0.40897019464680173,0.0,1958.0,0.0,pretrain_link1,70.0,2
pubmed,0.7634381338742393,0.0,0.7531275644038864,0.0,3944.0,0.0,pretrain_link1,70.0,2
tech,0.6792114695340502,0.0,0.4771451873336299,0.0,9486.0,0.0,pretrain_link1,70.0,2
OVERALL,0.5306876344484831,0.0,0.36431900334092504,0.0,,,pretrain_link1,70.0,2
arxiv,0.4783449581301566,0.0,0.27595078966973313,0.0,48603.0,0.0,pretrain_link1,70.0,3
cora,0.6288810779144698,0.0,0.5666510759330254,0.0,3414.0,0.0,pretrain_link1,70.0,3
home,0.6746680286006129,0.0,0.4494280148602218,0.0,1958.0,0.0,pretrain_link1,70.0,3
pubmed,0.7685091277890467,0.0,0.7443097142673484,0.0,3944.0,0.0,pretrain_link1,70.0,3
tech,0.6162766181741514,0.0,0.3994060070939127,0.0,9486.0,0.0,pretrain_link1,70.0,3
OVERALL,0.5280617164898747,0.0,0.34049233666661194,0.0,,,pretrain_link1,70.0,3
arxiv,0.4359813180256363,0.0,0.283954878556724,0.0,48603.0,0.0,pretrain_link1,70.0,4
cora,0.6253661394258934,0.0,0.5630433329162434,0.0,3414.0,0.0,pretrain_link1,70.0,4
home,0.6578140960163432,0.0,0.41302114570517545,0.0,1958.0,0.0,pretrain_link1,70.0,4
pubmed,0.7515212981744422,0.0,0.7410884307101578,0.0,3944.0,0.0,pretrain_link1,70.0,4
tech,0.6142736664558296,0.0,0.38462674760600124,0.0,9486.0,0.0,pretrain_link1,70.0,4
OVERALL,0.49557154513760104,0.0,0.3427550834933704,0.0,,,pretrain_link1,70.0,4
arxiv,0.4908338991420283,0.0,0.2933573681878422,0.0,48603.0,0.0,pretrain_link1,70.0,5
cora,0.6200937316930287,0.0,0.557792524858869,0.0,3414.0,0.0,pretrain_link1,70.0,5
home,0.5061287027579162,0.0,0.2767188476258345,0.0,1958.0,0.0,pretrain_link1,70.0,5
pubmed,0.765973630831643,0.0,0.7504075440375639,0.0,3944.0,0.0,pretrain_link1,70.0,5
tech,0.871494834492937,0.0,0.7388211065907527,0.0,9486.0,0.0,pretrain_link1,70.0,5
OVERALL,0.5674949929530451,0.0,0.3957010862748652,0.0,,,pretrain_link1,70.0,5
arxiv,0.49939304158179537,0.0,0.2830612011017464,0.0,48603.0,0.0,pretrain_link1,70.0,6
cora,0.6230228471001757,0.0,0.5631334022985887,0.0,3414.0,0.0,pretrain_link1,70.0,6
home,0.5398365679264555,0.0,0.41725064715422466,0.0,1958.0,0.0,pretrain_link1,70.0,6
pubmed,0.7614097363083164,0.0,0.7307999058851177,0.0,3944.0,0.0,pretrain_link1,70.0,6
tech,0.5977229601518027,0.0,0.31732961254835934,0.0,9486.0,0.0,pretrain_link1,70.0,6
OVERALL,0.5359988131444254,0.0,0.33216528882379903,0.0,,,pretrain_link1,70.0,6
arxiv,0.4671933831244985,0.0,0.2722234434425679,0.0,48603.0,0.0,pretrain_link1,70.0,7
cora,0.5673696543643819,0.0,0.5082033096643561,0.0,3414.0,0.0,pretrain_link1,70.0,7
home,0.6159346271705822,0.0,0.4451948453067983,0.0,1958.0,0.0,pretrain_link1,70.0,7
pubmed,0.7360547667342799,0.0,0.6975285039962275,0.0,3944.0,0.0,pretrain_link1,70.0,7
tech,0.9543537845245625,0.0,0.9196367015198827,0.0,9486.0,0.0,pretrain_link1,70.0,7
OVERALL,0.560878273125139,0.0,0.40519694085487246,0.0,,,pretrain_link1,70.0,7
arxiv,0.4597041334897023,0.0,0.28653151381676745,0.0,48603.0,0.0,pretrain_link1,70.0,8
cora,0.6285881663737551,0.0,0.5701612976550757,0.0,3414.0,0.0,pretrain_link1,70.0,8
home,0.6246169560776302,0.0,0.35629662575142085,0.0,1958.0,0.0,pretrain_link1,70.0,8
pubmed,0.6052231237322515,0.0,0.5365040888648251,0.0,3944.0,0.0,pretrain_link1,70.0,8
tech,0.9108159392789373,0.0,0.8380087308088419,0.0,9486.0,0.0,pretrain_link1,70.0,8
OVERALL,0.5450485869000816,0.0,0.3951602043822803,0.0,,,pretrain_link1,70.0,8
arxiv,0.4686336234388824,0.0,0.2775578675313802,0.0,48603.0,0.0,pretrain_link1,70.0,9
cora,0.5609256004686585,0.0,0.5137671454726506,0.0,3414.0,0.0,pretrain_link1,70.0,9
home,0.6332992849846782,0.0,0.5242947124304836,0.0,1958.0,0.0,pretrain_link1,70.0,9
pubmed,0.7342799188640974,0.0,0.7238249958342301,0.0,3944.0,0.0,pretrain_link1,70.0,9
tech,0.9681636095298335,0.0,0.921733030442016,0.0,9486.0,0.0,pretrain_link1,70.0,9
OVERALL,0.5639344262295082,0.0,0.41345657484687115,0.0,,,pretrain_link1,70.0,9
arxiv,0.47114375655823715,0.0,0.29675849074194827,0.0,48603.0,0.0,pretrain_link1,70.0,10
cora,0.6244874048037493,0.0,0.5602581524149026,0.0,3414.0,0.0,pretrain_link1,70.0,10
home,0.6246169560776302,0.0,0.45553498649798296,0.0,1958.0,0.0,pretrain_link1,70.0,10
pubmed,0.6004056795131846,0.0,0.591860068300993,0.0,3944.0,0.0,pretrain_link1,70.0,10
tech,0.9629981024667932,0.0,0.913533994506346,0.0,9486.0,0.0,pretrain_link1,70.0,10
OVERALL,0.5601513240857503,0.0,0.4187833445991359,0.0,,,pretrain_link1,70.0,10
arxiv,0.5191243338888546,0.0,0.29328979939760813,0.0,48603.0,0.0,pretrain_link1,80.0,1
cora,0.627709431751611,0.0,0.5614250581816798,0.0,3414.0,0.0,pretrain_link1,80.0,1
home,0.5439223697650664,0.0,0.4038581572415854,0.0,1958.0,0.0,pretrain_link1,80.0,1
pubmed,0.7307302231237323,0.0,0.6986564273674695,0.0,3944.0,0.0,pretrain_link1,80.0,1
tech,0.9209361163820367,0.0,0.7988988720973892,0.0,9486.0,0.0,pretrain_link1,80.0,1
OVERALL,0.5942734218529783,0.0,0.40495629687540036,0.0,,,pretrain_link1,80.0,1
arxiv,0.48283027796638067,0.0,0.30236678129652594,0.0,48603.0,0.0,pretrain_link1,80.0,2
cora,0.6239015817223199,0.0,0.5616481918304661,0.0,3414.0,0.0,pretrain_link1,80.0,2
home,0.6378958120531154,0.0,0.3867174900326994,0.0,1958.0,0.0,pretrain_link1,80.0,2
pubmed,0.7358012170385395,0.0,0.7015991881735276,0.0,3944.0,0.0,pretrain_link1,80.0,2
tech,0.9327429896689858,0.0,0.8900153940500047,0.0,9486.0,0.0,pretrain_link1,80.0,2
OVERALL,0.5725984719234478,0.0,0.42400987567484655,0.0,,,pretrain_link1,80.0,2
arxiv,0.4925416126576549,0.0,0.28990530243785845,0.0,48603.0,0.0,pretrain_link1,80.0,3
cora,0.6332747510251904,0.0,0.5705572974396169,0.0,3414.0,0.0,pretrain_link1,80.0,3
home,0.6409601634320735,0.0,0.43355933653389006,0.0,1958.0,0.0,pretrain_link1,80.0,3
pubmed,0.7517748478701826,0.0,0.7286557388406475,0.0,3944.0,0.0,pretrain_link1,80.0,3
tech,0.8234239932532152,0.0,0.7547605061438128,0.0,9486.0,0.0,pretrain_link1,80.0,3
OVERALL,0.5657147095912766,0.0,0.3993848468814949,0.0,,,pretrain_link1,80.0,3
arxiv,0.5011419048206901,0.0,0.29442039260725733,0.0,48603.0,0.0,pretrain_link1,80.0,4
cora,0.6294669009958992,0.0,0.5663799900090231,0.0,3414.0,0.0,pretrain_link1,80.0,4
home,0.5949948927477018,0.0,0.45140037534371213,0.0,1958.0,0.0,pretrain_link1,80.0,4
pubmed,0.6214503042596349,0.0,0.5890003205138189,0.0,3944.0,0.0,pretrain_link1,80.0,4
tech,0.9217794644739616,0.0,0.8449291175449162,0.0,9486.0,0.0,pretrain_link1,80.0,4
OVERALL,0.5766041094874268,0.0,0.4074652093441421,0.0,,,pretrain_link1,80.0,4
arxiv,0.5114087607760838,0.0,0.30424356180050316,0.0,48603.0,0.0,pretrain_link1,80.0,5
cora,0.6291739894551845,0.0,0.5670791931286752,0.0,3414.0,0.0,pretrain_link1,80.0,5
home,0.6726251276813074,0.0,0.4163518237169982,0.0,1958.0,0.0,pretrain_link1,80.0,5
pubmed,0.6470588235294118,0.0,0.6348528356338258,0.0,3944.0,0.0,pretrain_link1,80.0,5
tech,0.8675943495677841,0.0,0.764061414533271,0.0,9486.0,0.0,pretrain_link1,80.0,5
OVERALL,0.5801201691269193,0.0,0.4048679064219487,0.0,,,pretrain_link1,80.0,5
arxiv,0.4935086311544555,0.0,0.2949935295186398,0.0,48603.0,0.0,pretrain_link1,80.0,6
cora,0.6321031048623316,0.0,0.573306720105115,0.0,3414.0,0.0,pretrain_link1,80.0,6
home,0.5638406537282942,0.0,0.4733307542648547,0.0,1958.0,0.0,pretrain_link1,80.0,6
pubmed,0.7525354969574036,0.0,0.7048570609515533,0.0,3944.0,0.0,pretrain_link1,80.0,6
tech,0.8566308243727598,0.0,0.7876644768421568,0.0,9486.0,0.0,pretrain_link1,80.0,6
OVERALL,0.5688302054743714,0.0,0.40758642163343256,0.0,,,pretrain_link1,80.0,6
arxiv,0.4776865625578668,0.0,0.27671413997454825,0.0,48603.0,0.0,pretrain_link1,80.0,7
cora,0.6239015817223199,0.0,0.569329399972559,0.0,3414.0,0.0,pretrain_link1,80.0,7
home,0.6705822267620021,0.0,0.5344892842040985,0.0,1958.0,0.0,pretrain_link1,80.0,7
pubmed,0.654158215010142,0.0,0.6380126166957044,0.0,3944.0,0.0,pretrain_link1,80.0,7
tech,0.6501159603626396,0.0,0.4704114078295942,0.0,9486.0,0.0,pretrain_link1,80.0,7
OVERALL,0.5252874415844522,0.0,0.34742233232075215,0.0,,,pretrain_link1,80.0,7
arxiv,0.49268563668909326,0.0,0.28810685766363237,0.0,48603.0,0.0,pretrain_link1,80.0,8
cora,0.6274165202108963,0.0,0.5597768914176358,0.0,3414.0,0.0,pretrain_link1,80.0,8
home,0.5868232890704801,0.0,0.343795209292455,0.0,1958.0,0.0,pretrain_link1,80.0,8
pubmed,0.7449290060851927,0.0,0.7182549846543282,0.0,3944.0,0.0,pretrain_link1,80.0,8
tech,0.8819312671305081,0.0,0.7528791495424958,0.0,9486.0,0.0,pretrain_link1,80.0,8
OVERALL,0.5717825087159706,0.0,0.3940612150753912,0.0,,,pretrain_link1,80.0,8
arxiv,0.4773367899100879,0.0,0.2855099099180349,0.0,48603.0,0.0,pretrain_link1,80.0,9
cora,0.624780316344464,0.0,0.5638827262238634,0.0,3414.0,0.0,pretrain_link1,80.0,9
home,0.6174668028600613,0.0,0.4648533330051555,0.0,1958.0,0.0,pretrain_link1,80.0,9
pubmed,0.7667342799188641,0.0,0.7503852042508843,0.0,3944.0,0.0,pretrain_link1,80.0,9
tech,0.7145266708834072,0.0,0.5005999162395834,0.0,9486.0,0.0,pretrain_link1,80.0,9
OVERALL,0.5391884875009272,0.0,0.3622895431512913,0.0,,,pretrain_link1,80.0,9
arxiv,0.5045779067135774,0.0,0.29015080658429426,0.0,48603.0,0.0,pretrain_link1,80.0,10
cora,0.6285881663737551,0.0,0.5698684583598367,0.0,3414.0,0.0,pretrain_link1,80.0,10
home,0.6731358529111338,0.0,0.47139850119838334,0.0,1958.0,0.0,pretrain_link1,80.0,10
